Name,Location,Price,Cuisine,Longitude,Latitude,Award,GreenStar,FacilitiesAndServices,Stars,Country
Che Qiao Tou Wen A Shui Wan (Daxi Street),"Quanzhou, China Mainland",1,Small eats,118.5851582,24.9099933,Bib Gourmand,0,"Air conditioning,Foreign credit cards not accepted",bibGourmand,China Mainland
Zhong Ji Yan Shao Fan Ya,"Quanzhou, China Mainland",1,Fujian,118.608358,24.920777,Bib Gourmand,0,Foreign credit cards not accepted,bibGourmand,China Mainland
Yong Zhou Ji Bian Rou (Jinrong South Road),"Fuzhou, China Mainland",1,Small eats,119.2682197,26.0471235,Bib Gourmand,0,Cash only,bibGourmand,China Mainland
A Xi Xia Mian,"Xiamen, China Mainland",1,Noodles,118.0712854,24.4592085,Bib Gourmand,0,"Air conditioning,Cash only",bibGourmand,China Mainland
Lin Yi Nen Ming Pai Zhu Xue Hua,"Fuzhou, China Mainland",1,Noodles,119.3042672,26.0546874,Bib Gourmand,0,Cash only,bibGourmand,China Mainland
Shan Gu Tang (Xiahe Road),"Xiamen, China Mainland",1,Fujian,118.0802235,24.4637124,Bib Gourmand,0,"Air conditioning,Cash only",bibGourmand,China Mainland
Yi Tong Lou,"Fuzhou, China Mainland",2,Fujian,119.301345,26.1000107,Bib Gourmand,0,"Air conditioning,Foreign credit cards not accepted",bibGourmand,China Mainland
Xiang Mo Jin Nian,"Xiamen, China Mainland",2,Fujian,118.1346573,24.4941236,Bib Gourmand,0,Foreign credit cards not accepted,bibGourmand,China Mainland
Pan Ya Yuan,"Xiamen, China Mainland",2,Vegetarian,118.1464649,24.4903913,Bib Gourmand,0,"Air conditioning,Foreign credit cards not accepted",bibGourmand,China Mainland
Guan Zhong Wang Shi (Gulou),"Fuzhou, China Mainland",1,Noodles,119.292947,26.083858,Bib Gourmand,0,Cash only,bibGourmand,China Mainland
Bai Jia Chun Hao De Lai Jiang Mu Ya (Zhongxing Road),"Xiamen, China Mainland",1,Fujian,118.0878365,24.4622404,Bib Gourmand,0,Foreign credit cards not accepted,bibGourmand,China Mainland
CASAeBOTTEGA,"Dolceacqua, Italy",2,"Regional Cuisine, Traditional Cuisine",7.6228987,43.8507484,Bib Gourmand,0,"Air conditioning,Terrace,Wheelchair access",bibGourmand,Italy
Osteria Ophis,"Offida, Italy",2,"Cuisine from the Marches, Modern Cuisine",13.6924987,42.9355659,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Osteria Zanchetti,"Fossombrone, Italy",1,"Country cooking, Seasonal Cuisine",12.80761,43.68966,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Osteria La Solita Zuppa,"Chiusi, Italy",1,"Tuscan, Traditional Cuisine",11.9468611,43.0159011,Bib Gourmand,0,"Air conditioning,Interesting wine list,Terrace",bibGourmand,Italy
Durnwald,"Gsies, Italy",2,"Regional Cuisine, Traditional Cuisine",12.1789264,46.767593,Bib Gourmand,0,"Air conditioning,Car park,Terrace",bibGourmand,Italy
13 Comuni,"Velo Veronese, Italy",2,"Regional Cuisine, Traditional Cuisine",11.09587,45.6053,Bib Gourmand,0,Terrace,bibGourmand,Italy
TuMa,"Bagheria, Italy",1,"Sicilian, Seasonal Cuisine",13.511709,38.080256,Bib Gourmand,0,"Air conditioning,Terrace,Wheelchair access",bibGourmand,Italy
Cile's,"Fano, Italy",2,"Seafood, Classic Cuisine",13.0239803,43.8463162,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Granaro del Monte,"Norcia, Italy",1,Regional Cuisine,13.092452,42.792979,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Estrò,"Pescara, Italy",1,"Contemporary, Country cooking",14.2096135,42.472985,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Antica Trattoria Gianna,"Recorfano, Italy",1,"Lombardian, Country cooking",10.3448888,45.1033105,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Al Bersagliere,"Verona, Italy",2,"Traditional Cuisine, Regional Cuisine",10.9980274,45.4363246,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Ostaria Tyrol,"Moena, Italy",2,"Country cooking, Traditional Cuisine",11.6611421,46.3763283,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Krone,"Aldino, Italy",2,"Regional Cuisine, Traditional Cuisine",11.3543035,46.3684718,Bib Gourmand,0,Terrace,bibGourmand,Italy
Osteria La Torre,"Cherasco, Italy",2,"Piedmontese, Traditional Cuisine",7.856996,44.6515876,Bib Gourmand,0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access",bibGourmand,Italy
Contesto Alimentare,"Turin, Italy",2,"Italian, Modern Cuisine",7.6862316,45.0623867,Bib Gourmand,0,Air conditioning,bibGourmand,Italy
Il Ciabot,"Roletto, Italy",1,"Piedmontese, Modern Cuisine",7.3305602,44.9253944,Bib Gourmand,0,Terrace,bibGourmand,Italy
Caffè Grande,"Rivergaro, Italy",2,"Emilian, Country cooking",9.5966921,44.9099838,Bib Gourmand,0,Terrace,bibGourmand,Italy
Buatta Cucina Popolana,"Palermo, Italy",2,"Sicilian, Traditional Cuisine",13.3651296,38.1171388,Bib Gourmand,0,"Air conditioning,Terrace,Wheelchair access",bibGourmand,Italy
Andrea - Sapori Montani,"Palazzolo Acreide, Italy",2,Sicilian,14.9040979,37.0614547,Bib Gourmand,0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access",bibGourmand,Italy
L'Oste Dispensa,"Orbetello, Italy",2,"Farm to table, Organic",11.1686422,42.439444,Bib Gourmand,0,"Air conditioning,Great view,Terrace",bibGourmand,Italy
Roma,"Montoggio, Italy",1,"Ligurian, Seasonal Cuisine",9.0436081,44.5139886,Bib Gourmand,0,"Air conditioning,Garden or park,Terrace",bibGourmand,Italy
Antica Trattoria Cattivelli,"Monticelli d'Ongina, Italy",2,"Country cooking, Traditional Cuisine",9.9059167,45.0967446,Bib Gourmand,0,"Air conditioning,Car park,Terrace",bibGourmand,Italy
Luna Rossa,"Terranova di Pollino, Italy",1,Cuisine from Basilicata,16.297476,39.9771853,Bib Gourmand,0,"Great view,Terrace",bibGourmand,Italy
Upepidde,"Ruvo di Puglia, Italy",2,"Apulian, Regional Cuisine",16.4869587,41.1147414,Bib Gourmand,0,Interesting wine list,bibGourmand,Italy
Lerchner's In Runggen,"Saint Lorenzen, Italy",2,"South Tyrolean, Seasonal Cuisine",11.8759349,46.7778091,Bib Gourmand,1,"Car park,Garden or park,Great view,Terrace",bibGourmand,Italy
I Tri Siochètt,"Parma, Italy",1,"Emilian, Traditional Cuisine",10.2998002,44.774672,Bib Gourmand,0,"Air conditioning,Car park,Terrace,Wheelchair access",bibGourmand,Italy
Taverna dei Caldora,"Pacentro, Italy",1,"Cuisine from Abruzzo, Meats and Grills",13.9908288,42.0499185,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Taverna del Grappolo Blu,"Montalcino, Italy",1,Tuscan,11.4899367,43.059084,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Il Casolare dei Segreti,"Treia, Italy",2,"Cuisine from the Marches, Traditional Cuisine",13.2572,43.31765,Bib Gourmand,0,"Car park,Garden or park,Great view,Terrace",bibGourmand,Italy
Impero,"Sizzano, Italy",2,"Piedmontese, Regional Cuisine",8.43808,45.57613,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Da Giocondo,"Rivisondoli, Italy",1,"Cuisine from Abruzzo, Traditional Cuisine",14.0654103,41.8691706,Bib Gourmand,0,,bibGourmand,Italy
La Pineta,"Sant'Anna, Italy",1,"Piedmontese, Traditional Cuisine",7.3086768,44.4981324,Bib Gourmand,0,"Car park,Terrace",bibGourmand,Italy
Italia,"Quarona, Italy",2,"Piedmontese, Contemporary",8.270105,45.761494,Bib Gourmand,0,Terrace,bibGourmand,Italy
Trattoria Ai Due Platani,"Coloreto, Italy",2,"Emilian, Traditional Cuisine",10.3799725,44.7688269,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Dell'Alba,"Piadena, Italy",2,"Lombardian, Traditional Cuisine",10.3813957,45.1267675,Bib Gourmand,0,"Air conditioning,Interesting wine list",bibGourmand,Italy
Osteria del Gallo e della Volpe,"Ospedaletto d'Alpinolo, Italy",1,"Campanian, Modern Cuisine",14.7442689,40.9390634,Bib Gourmand,0,"Air conditioning,Interesting wine list,Terrace",bibGourmand,Italy
Burro & Alici,"Marotta, Italy",2,"Seafood, Classic Cuisine",13.1445936,43.7665284,Bib Gourmand,0,Terrace,bibGourmand,Italy
Antica Locanda di Sesto,"Ponte a Moriano, Italy",2,"Tuscan, Regional Cuisine",10.5267264,43.9242922,Bib Gourmand,0,"Air conditioning,Car park",bibGourmand,Italy
Osteria Madonnetta,"Marostica, Italy",1,Traditional Cuisine,11.6543603,45.7449571,Bib Gourmand,0,Terrace,bibGourmand,Italy
Osteria Veglio,"La Morra, Italy",1,Piedmontese,7.9552187,44.6372141,Bib Gourmand,0,"Car park,Great view,Interesting wine list,Terrace",bibGourmand,Italy
Caffè La Crepa,"Isola Dovarese, Italy",2,Lombardian,10.3123463,45.1760808,Bib Gourmand,1,"Interesting wine list,Terrace",bibGourmand,Italy
Al Piave,"Mariano del Friuli, Italy",1,"Friulian, Seasonal Cuisine",13.4820929,45.921916,Bib Gourmand,0,"Air conditioning,Terrace,Wheelchair access",bibGourmand,Italy
Dei Cantoni,"Longiano, Italy",2,Cuisine from Romagna,12.3230214,44.0717345,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Vecchia Lama,"Lama Mocogno, Italy",2,"Emilian, Meats and Grills",10.73058,44.30972,Bib Gourmand,0,Terrace,bibGourmand,Italy
Al Palazzon,"Galliera Veneta, Italy",2,"Venetian, Classic Cuisine",11.8115922,45.6735429,Bib Gourmand,0,"Air conditioning,Car park,Terrace,Wheelchair access",bibGourmand,Italy
Vecchio Porto,"Villa San Giovanni, Italy",1,"Seafood, Contemporary",15.6360812,38.2306377,Bib Gourmand,0,"Air conditioning,Terrace,Wheelchair access",bibGourmand,Italy
La Chioccia d'Oro,"Vallo della Lucania, Italy",1,"Country cooking, Campanian",15.279882,40.2183495,Bib Gourmand,0,"Air conditioning,Car park,Terrace",bibGourmand,Italy
Antica Trattoria da Miculan,"Tricesimo, Italy",1,"Regional Cuisine, Friulian",13.2163029,46.1610218,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Il Conte Matto,"Trequanda, Italy",2,"Tuscan, Traditional Cuisine",11.6666371,43.1882927,Bib Gourmand,0,"Air conditioning,Great view,Terrace",bibGourmand,Italy
Romani,"Vicomero di Torrile, Italy",1,Emilian,10.3150109,44.8839459,Bib Gourmand,0,"Air conditioning,Car park,Interesting wine list,Terrace",bibGourmand,Italy
Lokanda Devetak,"Savogna d'Isonzo, Italy",2,"Regional Cuisine, Traditional Cuisine",13.5603995,45.8835521,Bib Gourmand,1,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace",bibGourmand,Italy
Antica Trattoria la Grotta dal 1918,"Sasso Marconi, Italy",1,"Emilian, Country cooking",11.2115002,44.4181181,Bib Gourmand,0,"Air conditioning,Car park,Terrace",bibGourmand,Italy
Osteria de Börg,"Rimini, Italy",2,"Cuisine from Romagna, Traditional Cuisine",12.5634582,44.0648372,Bib Gourmand,0,Terrace,bibGourmand,Italy
Del Belbo - Da Bardon,"San Marzano Oliveto, Italy",2,"Piedmontese, Traditional Cuisine",8.3182743,44.7401454,Bib Gourmand,0,"Air conditioning,Car park,Interesting wine list,Terrace",bibGourmand,Italy
La Cucoma,"San Pancrazio, Italy",1,"Seafood, Seasonal Cuisine",12.0786464,44.3563305,Bib Gourmand,0,"Air conditioning,Car park",bibGourmand,Italy
Trattoria Antichi Sapori,"Gaione, Italy",1,"Emilian, Traditional Cuisine",10.2862789,44.7559486,Bib Gourmand,0,"Air conditioning,Car park,Terrace",bibGourmand,Italy
La Fratanza,"Nocera Superiore, Italy",1,"Campanian, Traditional Cuisine",14.6791142,40.7495611,Bib Gourmand,0,"Air conditioning,Car park,Garden or park,Terrace",bibGourmand,Italy
Foresta,"Moena, Italy",2,"Regional Cuisine, Classic Cuisine",11.6432521,46.3599952,Bib Gourmand,0,"Car park,Interesting wine list",bibGourmand,Italy
Le Miniere,"Traversella, Italy",1,"Piedmontese, Traditional Cuisine",7.7508274,45.5091669,Bib Gourmand,0,"Great view,Terrace,Wheelchair access",bibGourmand,Italy
Scannabue Caffè Restaurant,"Turin, Italy",1,Country cooking,7.6789861,45.0583351,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Trattoria da Marino,"Serravalle Pistoiese, Italy",2,"Tuscan, Traditional Cuisine",10.8219738,43.8969441,Bib Gourmand,0,"Car park,Terrace",bibGourmand,Italy
Palmerino - Il Bacalà a Sandrigo,"Sandrigo, Italy",2,"Venetian, Seafood",11.621564,45.6617521,Bib Gourmand,0,"Air conditioning,Car park,Terrace,Wheelchair access",bibGourmand,Italy
Green T.,"Rome, Italy",2,"Chinese, Asian Contemporary",12.4792745,41.8976162,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Trattoria Via Vai,"Bolzone, Italy",2,"Lombardian, Traditional Cuisine",9.6612651,45.3321006,Bib Gourmand,0,"Air conditioning,Terrace,Wheelchair access",bibGourmand,Italy
Locanda Cacciatori,"Ponte dell'Olio, Italy",1,"Emilian, Home Cooking",9.6529382,44.8584751,Bib Gourmand,0,"Air conditioning,Car park,Terrace",bibGourmand,Italy
Angiolina,"Pisciotta, Italy",2,"Campanian, Traditional Cuisine",15.2284136,40.1017552,Bib Gourmand,0,Terrace,bibGourmand,Italy
Osteria della Villetta,"Palazzolo sull'Oglio, Italy",1,"Lombardian, Traditional Cuisine",9.8940244,45.6026934,Bib Gourmand,0,"Car park,Terrace",bibGourmand,Italy
Agritur El Mas,"Moena, Italy",2,"Regional Cuisine, Alpine",11.6620468,46.3835301,Bib Gourmand,1,"Car park,Garden or park,Terrace",bibGourmand,Italy
"Da Flavio e Fabrizio ""Al Teatro""","Mirano, Italy",2,"Seafood, Venetian",12.1151308,45.4908586,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Trippa,"Milan, Italy",2,"Italian, Seasonal Cuisine",9.205526,45.45215,Bib Gourmand,0,"Air conditioning,Terrace,Wheelchair access",bibGourmand,Italy
Dongiò,"Milan, Italy",1,"Calabrian, Traditional Cuisine",9.205139,45.4517517,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Alla Pace,"Sauris, Italy",2,"Friulian, Traditional Cuisine",12.7092398,46.4644403,Bib Gourmand,0,Interesting wine list,bibGourmand,Italy
Lo Stuzzichino,"Sant'Agata sui Due Golfi, Italy",2,"Campanian, Traditional Cuisine",14.3723456,40.6087388,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Osteria Le Panzanelle,"Lucarelli, Italy",2,Tuscan,11.311626,43.518906,Bib Gourmand,0,Terrace,bibGourmand,Italy
Taverna 58,"Pescara, Italy",1,"Cuisine from Abruzzo, Traditional Cuisine",14.213223,42.46174,Bib Gourmand,0,"Air conditioning,Wheelchair access",bibGourmand,Italy
Le Due Lanterne,"Nizza Monferrato, Italy",1,"Piedmontese, Traditional Cuisine",8.3531213,44.7731085,Bib Gourmand,0,"Air conditioning,Interesting wine list",bibGourmand,Italy
Buscone,"Varzi, Italy",2,"Country cooking, Traditional Cuisine",9.2208794,44.7909875,Bib Gourmand,0,"Car park,Terrace",bibGourmand,Italy
Tre Noghere,"Bigolino, Italy",2,"Regional Cuisine, Traditional Cuisine",12.0169773,45.8749598,Bib Gourmand,0,"Air conditioning,Car park,Terrace",bibGourmand,Italy
Cantina dei Cacciatori,"Monteu Roero, Italy",1,"Piedmontese, Traditional Cuisine",7.9079821,44.7849798,Bib Gourmand,0,"Air conditioning,Car park,Interesting wine list,Terrace",bibGourmand,Italy
Trattoria Losanna,"Masio, Italy",1,"Piedmontese, Regional Cuisine",8.4205078,44.8675184,Bib Gourmand,0,"Air conditioning,Car park",bibGourmand,Italy
Casa del Vino della Vallagarina,"Isera, Italy",2,"Regional Cuisine, Seasonal Cuisine",11.0092968,45.8854479,Bib Gourmand,0,Terrace,bibGourmand,Italy
Bruxaboschi,"San Desiderio, Italy",2,"Ligurian, Traditional Cuisine",9.0131106,44.4231154,Bib Gourmand,0,"Car park,Interesting wine list,Terrace",bibGourmand,Italy
Consorzio,"Turin, Italy",2,"Piedmontese, Traditional Cuisine",7.6792853,45.0714727,Bib Gourmand,0,"Air conditioning,Interesting wine list",bibGourmand,Italy
Fracia,"Teglio, Italy",2,"Cuisine from Valtellina, Traditional Cuisine",10.007899,46.1706561,Bib Gourmand,0,"Car park,Great view,Terrace",bibGourmand,Italy
Antica Locanda al Cervo - Landgasthof zum Hirschen,"San Genesio Atesino, Italy",2,"Regional Cuisine, Traditional Cuisine",11.333222,46.5340136,Bib Gourmand,1,"Car park,Garden or park,Great view,Terrace,Wheelchair access",bibGourmand,Italy
Da Pode,"San Gimignano, Italy",2,"Tuscan, Traditional Cuisine",11.0593997,43.4599457,Bib Gourmand,0,"Air conditioning,Car park,Garden or park,Terrace,Wheelchair access",bibGourmand,Italy
Veneziano,"Randazzo, Italy",2,"Sicilian, Traditional Cuisine",14.9713893,37.8763419,Bib Gourmand,0,"Air conditioning,Car park,Garden or park,Terrace,Wheelchair access",bibGourmand,Italy
Terme,"Pigna, Italy",1,Ligurian,7.66846,43.92997,Bib Gourmand,0,"Car park,Terrace",bibGourmand,Italy
Trattoria da Paeto,"Pianiga, Italy",2,"Country cooking, Traditional Cuisine",12.0355686,45.4693768,Bib Gourmand,0,"Air conditioning,Car park,Terrace",bibGourmand,Italy
Su Gologone,"Oliena, Italy",2,"Sardinian, Traditional Cuisine",9.4893376,40.2899704,Bib Gourmand,0,"Air conditioning,Car park,Garden or park,Great view,Terrace",bibGourmand,Italy
Osteria Piazzetta Cattedrale,"Ostuni, Italy",2,"Apulian, Modern Cuisine",17.5782571,40.7341327,Bib Gourmand,0,Air conditioning,bibGourmand,Italy
Il Sogno,"Vetrego, Italy",2,"Country cooking, Traditional Cuisine",12.0995204,45.4663112,Bib Gourmand,0,"Air conditioning,Car park,Garden or park,Terrace",bibGourmand,Italy
Clemente,"Sulmona, Italy",2,"Cuisine from Abruzzo, Traditional Cuisine",13.923711,42.0507934,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Dalla Rosa Alda,"San Giorgio di Valpolicella, Italy",1,"Venetian, Traditional Cuisine",10.8498371,45.5344148,Bib Gourmand,0,"Interesting wine list,Terrace,Wheelchair access",bibGourmand,Italy
Osteria Borsò Gambrinus,"San Polo di Piave, Italy",2,"Venetian, Seasonal Cuisine",12.3885415,45.7968129,Bib Gourmand,1,"Air conditioning,Car park,Garden or park,Terrace",bibGourmand,Italy
Domenico dal 1968,"Rome, Italy",2,"Roman, Cuisine from Lazio",12.5075051,41.8771101,Bib Gourmand,0,"Air conditioning,Terrace",bibGourmand,Italy
Il Cedro,"Moggiona, Italy",1,Tuscan,11.7916388,43.7830429,Bib Gourmand,0,,bibGourmand,Italy
Stella,"Casaglia, Italy",1,"Country cooking, Traditional Cuisine",12.4313675,43.1063609,Bib Gourmand,0,"Air conditioning,Great view,Interesting wine list,Terrace",bibGourmand,Italy
La Brinca,"Ne, Italy",2,"Ligurian, Traditional Cuisine",9.38928,44.35394,Bib Gourmand,0,"Air conditioning,Car park,Interesting wine list,Terrace",bibGourmand,Italy
Borgo Spoltino,"Mosciano Sant'Angelo, Italy",1,"Cuisine from Abruzzo, Traditional Cuisine",13.87886,42.71786,Bib Gourmand,0,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace,Wheelchair access",bibGourmand,Italy
Da Giannino - L'Angolo d'Abruzzo,"Milan, Italy",2,"Cuisine from Abruzzo, Traditional Cuisine",9.21326,45.47267,Bib Gourmand,0,Air conditioning,bibGourmand,Italy
L'Acino,"Turin, Italy",2,"Piedmontese, Traditional Cuisine",7.6817442,45.0743527,Bib Gourmand,0,Air conditioning,bibGourmand,Italy
Antica Trattoria La Toppa,"San Donato in Poggio, Italy",1,Tuscan,11.2344884,43.5354466,Bib Gourmand,0,Terrace,bibGourmand,Italy
Dalla Libera,"Sernaglia della Battaglia, Italy",2,"Contemporary, Traditional Cuisine",12.132017,45.8771069,Bib Gourmand,0,"Air conditioning,Car park,Interesting wine list,Terrace",bibGourmand,Italy
Nerina,"Romeno, Italy",1,"Regional Cuisine, Seasonal Cuisine",11.0936457,46.3805699,Bib Gourmand,0,"Car park,Great view",bibGourmand,Italy
Trattoria alla Ruota,"Negrar, Italy",2,"Modern Cuisine, Regional Cuisine",10.9565875,45.5696135,Bib Gourmand,0,"Air conditioning,Car park,Great view,Terrace,Wheelchair access",bibGourmand,Italy
Da Marchesi,"Novafeltria, Italy",1,Country cooking,12.2584081,43.8990174,Bib Gourmand,0,"Car park,Terrace",bibGourmand,Italy
Apollonia,"Nals, Italy",2,"Regional Cuisine, Traditional Cuisine",11.186598,46.529537,Bib Gourmand,0,"Car park,Garden or park,Great view,Terrace",bibGourmand,Italy
Tipico Osteria dei Sensi,"Montone, Italy",2,"Umbrian, Traditional Cuisine",12.3267846,43.3633986,Bib Gourmand,0,"Air conditioning,Interesting wine list,Terrace",bibGourmand,Italy
La Villa,"Melfi, Italy",1,"Cuisine from Basilicata, Traditional Cuisine",15.6249303,41.0112866,Bib Gourmand,0,"Air conditioning,Car park",bibGourmand,Italy
Le Antiche Sere,"Lesina, Italy",2,"Apulian, Seafood",15.3543138,41.8653128,Bib Gourmand,0,"Air conditioning,Terrace,Wheelchair access",bibGourmand,Italy
Edelweiss,"Viceno, Italy",1,"Country cooking, Seasonal Cuisine",8.307799,46.22896,Bib Gourmand,0,"Car park,Garden or park,Wheelchair access",bibGourmand,Italy
La Bucaccia,"Cortona, Italy",1,Tuscan,11.9841714,43.2750082,Bib Gourmand,0,"Air conditioning,Interesting wine list,Terrace",bibGourmand,Italy
La Baita,"Faenza, Italy",1,"Emilian, Seasonal Cuisine",11.8833579,44.2883532,Bib Gourmand,0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access",bibGourmand,Italy
Ca' d'Frara,"Ferrara, Italy",2,"Emilian, Regional Cuisine",11.6226073,44.8363193,Bib Gourmand,0,"Air conditioning,Wheelchair access",bibGourmand,Italy
Al Becco della Civetta,"Castelmezzano, Italy",2,Cuisine from Basilicata,16.0463,40.52995,Bib Gourmand,0,Air conditioning,bibGourmand,Italy
Osteria la Fefa,"Finale Emilia, Italy",2,"Emilian, Traditional Cuisine",11.2958166,44.8331758,Bib Gourmand,0,"Air conditioning,Interesting wine list,Terrace",bibGourmand,Italy
Osteria Bartolini,"Milano Marittima, Italy",2,"Seafood, Seasonal Cuisine",12.3569147,44.2683552,Bib Gourmand,0,Terrace,bibGourmand,Italy
